location_id,is-verified,is-hidden,is-location-screening-patients,is-location-collecting-specimens,location-name,location-address-street,location-address-locality,location-address-region,location-address-postal-code,lat,lng,location-place-of-service-type,location-contact-phone-main,location-contact-url-main,location-hours-of-operation,is-location-accepting-third-party-orders-for-testing,is-location-only-testing-patients-that-meet-criteria,is-location-by-appointment-only,location-contact-phone-appointments,location-contact-url-appointments,location-specific-testing-criteria,additional-information-for-patients,data-source,is-ready-for-prod,location-address-district
0e7a062f-7ec6-4116-8de6-1e579eee2861,FALSE,TRUE,FALSE,FALSE,Town Of Russell Board Of Selectmen / Board Of Health,65 Main Street,Russell,Massachusetts,,42.189743,-72.856514,Public Health Department,413-862-4791,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Hampden County
15fe7f90-8383-436c-a098-ceb4f9d6f3fc,FALSE,TRUE,FALSE,FALSE,Sandisfield Board Of Health,3 Silverbrook Road,Sandisfield,Massachusetts,,42.100704,-73.09809,Public Health Department,413-258-4711,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Berkshire County
3de1cbc4-f304-4a48-89ba-a7fd1855121c,FALSE,FALSE,FALSE,FALSE,Saugus Health Department,2 Rice Street,Saugus,Massachusetts,,42.458622,-71.016556,Public Health Department,781-233-5504,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Essex County
4ac21a68-68e0-4c43-b7cf-819cec8aa752,FALSE,FALSE,FALSE,FALSE,Sharon Health Department,"Ste 3, 90 S Main St",Sharon,Massachusetts,,42.12067,-71.180756,Public Health Department,781-784-1510,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Norfolk County
58089791-0a55-4762-a479-951d115953f2,FALSE,TRUE,FALSE,FALSE,Town Of Buckland Board Of Health,17 State Street,Shelburne Falls,Massachusetts,,42.603947,-72.74135,Public Health Department,413-625-6330,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Franklin County
4ebf0701-1e18-456d-8939-7833902960a0,FALSE,TRUE,FALSE,FALSE,Shrewsbury Town Health Department,100 Maple Avenue,Shrewsbury,Massachusetts,,42.290047,-71.722466,Public Health Department,508-841-8512,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Worcester County
b6963544-2e2f-4454-813d-dbfef7dd23ea,FALSE,FALSE,FALSE,FALSE,Springfield Health Department,95 State Street,Springfield,Massachusetts,,42.100548,-72.58752,Public Health Department,413-787-6740,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Hampden County
241903f2-bb73-45d4-9d61-960ee1d313e2,FALSE,FALSE,FALSE,FALSE,Northeast Regional Health Office,365 East Street,Tewksbury,Massachusetts,,42.61256,-71.216576,Public Health Department,978-851-7261,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Middlesex County
a6a4e43b-b292-4737-ba6e-fcff7d0ed57e,FALSE,FALSE,FALSE,FALSE,Ware Health Department,126 Main Street,Ware,Massachusetts,,42.26047,-72.24189,Public Health Department,413-967-9615,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Hampshire County
84aa5c62-d004-4757-b183-26d579de352c,FALSE,TRUE,FALSE,FALSE,Washington Board Of Health,8 Summit Hill Road,Washington,Massachusetts,,42.373394,-73.11562,Public Health Department,413-623-2116,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Berkshire County
aa02c805-097d-49db-9363-b0155b2b5e2b,FALSE,FALSE,FALSE,FALSE,Wenham Health Department,5 School Street,Wenham,Massachusetts,,42.607857,-70.88693,Public Health Department,978-468-5522,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Essex County
5ef47124-5f0e-436c-9be7-7bbbd00a2ac7,FALSE,TRUE,FALSE,FALSE,West Newbury Board Of Health,East Main Street,West Newbury,Massachusetts,,42.8099443,-71.0015748,Public Health Department,978-363-1100,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Essex County
adbb6a78-343d-4d70-a9e6-cbd2e5457bdb,FALSE,TRUE,FALSE,FALSE,Westhampton Board Of Health,1 South Road,Westhampton,Massachusetts,,42.3044165,-72.775702,Public Health Department,413-527-0463,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Hampshire County
8157f6ed-4647-4535-90c6-4a59d1cbbe5e,FALSE,TRUE,FALSE,FALSE,Windsor Board Of Health,1890 Massachusetts 9,Windsor,Massachusetts,,42.479416,-72.98732,Public Health Department,413-684-3811,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Berkshire County
24801241-b74b-44e4-97b1-731b09305d3a,FALSE,TRUE,FALSE,FALSE,Winthrop Health Department,1 Metcalf Square,Winthrop Town,Massachusetts,,42.376965,-70.98435,Public Health Department,617-846-1740,,,,,,211,,https://www.mass.gov/doc/covid-19-pui-criteria/download,"BEGINNING Saturday, March 14, 2020, residents can call 2-1-1 to learn more about COVID-19 prevention, symptoms, treatment. Information about testing, and guidance for people planning or returning from travel.  This service is available 24/7 in multiple languages.",provider website,TRUE,Suffolk County
d08fd4b4-0bfa-4b08-b059-327a96c5be98,FALSE,FALSE,TRUE,FALSE,Calhoun County Health Department,101 North Albion Street,Albion,Michigan,,42.245407,-84.7622,Public Health Department,517-629-9434,,,,,,,,,,provider website,FALSE,Calhoun County
5c0e77c3-dd0f-400d-aca7-95e9289ff358,FALSE,FALSE,TRUE,FALSE,Allegan County Health Department,2283 33rd Street,Allegan,Michigan,,42.584152,-85.86953,Public Health Department,269-673-0519,,,,,,,,,,provider website,FALSE,Allegan County
39b5cd41-2169-44e1-8d76-5e56c68c4450,FALSE,FALSE,TRUE,FALSE,Allegan County Health Department,3255 122nd Avenue,Allegan,Michigan,,42.579098,-85.85756,Public Health Department,269-673-5411,http://www.allegancounty.org/government/hd/index.asp?pt=,,,,,,,,,provider website,FALSE,Allegan County
4bcbe3e5-095e-4941-9086-8a2f2cd64220,FALSE,FALSE,TRUE,FALSE,Calhoun County Health Department,190 East Michigan Avenue,Battle Creek,Michigan,,42.323196,-85.18667,Public Health Department,269-969-6380,http://www.calhouncountymi.gov/departments/healthdept/overviewhealthdept.htm,,,,,,,,,provider website,FALSE,Calhoun County
10608ad3-7b39-42e5-b517-cbbf7b5362a5,FALSE,FALSE,TRUE,FALSE,Bay County Health Department,1200 Washington Avenue,Bay,Michigan,,43.602123,-83.88719,Public Health Department,989-895-4009,http://www.baycounty-mi.gov/health/default.aspx,,,,,,,,,provider website,FALSE,Bay County
779c43f8-42b8-4f01-93b8-324f62152082,FALSE,FALSE,TRUE,FALSE,Bellaire Health Department,209 Portage Drive,Bellaire,Michigan,,44.9768424,-85.2068938,Public Health Department,231-533-6255,,,,,,,,,,provider website,FALSE,Antrim County
b3daa7ba-415b-4bde-9017-b31034b33d04,FALSE,FALSE,TRUE,FALSE,Wayne County Health Department,19130 Sumpter Road,Belleville,Michigan,,42.16377,-83.48244,Public Health Department,734-697-9455,,,,,,,,,,provider website,FALSE,Wayne County
6cf1e675-2e05-4d8f-8f69-4607465442b2,FALSE,FALSE,TRUE,FALSE,Benton Harbor Health Department,455 Bond Street,Benton Harbor,Michigan,,42.11079,-86.464676,Public Health Department,269-926-1865,,,,,,,,,,provider website,FALSE,Berrien County
336e19ab-6502-46e5-97df-03e39dca7751,FALSE,FALSE,TRUE,FALSE,Berrien County Health Department,769 Pipestone Street,Benton Harbor,Michigan,,42.104034,-86.44293,Public Health Department,269-926-7121,http://www.bchdmi.org/,,,,,,,,,provider website,FALSE,Berrien County
e0fa64b7-8353-410d-b26b-331561ad7271,FALSE,FALSE,TRUE,FALSE,Benzie-Leelanau District Health Department,6051 Frankfort Highway,Benzonia,Michigan,,44.629974,-86.11492,Public Health Department,231-882-4409,http://www.bldhd.org/,,,,,,,,,provider website,FALSE,Benzie County
b50d6cc2-b203-497e-a4f2-cc50074ccd4b,FALSE,FALSE,TRUE,FALSE,Mecosta County Health Department,14485 Northland Drive,Big Rapids,Michigan,,43.6751201,-85.4847656,Public Health Department,231-796-8876,,,,,,,,,,provider website,FALSE,Mecosta County
ea916210-c375-4e44-a5d0-b8e0edd87e8f,FALSE,FALSE,TRUE,FALSE,Michigan State Health Department,14485 Northland Drive,Big Rapids,Michigan,,43.6751201,-85.4847656,Public Health Department,231-796-8876,,,,,,,,,,provider website,FALSE,Mecosta County
d7d3c72b-3035-432a-9ede-3c30596b3838,FALSE,FALSE,TRUE,FALSE,Cass County Health Department,201 Michigan 62,Cassopolis,Michigan,,41.9198235,-86.0155526,Public Health Department,269-445-5280,,,,,,,,,,provider website,FALSE,Cass County
46bbc008-a7e3-4315-840c-9d519f68fab9,FALSE,FALSE,TRUE,FALSE,Charlevoix Health Department,220 West Garfield Avenue,Charlevoix,Michigan,,45.31161,-85.26276,Public Health Department,231-547-6523,,,,,,,,,,provider website,FALSE,Charlevoix County
a33e95ef-e2e7-4640-ae8d-a9ec12f987d8,FALSE,FALSE,TRUE,FALSE,Health Department Of Northwest Michigan,220 West Garfield Avenue,Charlevoix,Michigan,,45.31161,-85.26276,Public Health Department,231-547-6523,http://www.nwhealth.org/,,,,,,,,,provider website,FALSE,Charlevoix County
d3fba7c1-a483-4881-81de-53b2b9ec0636,FALSE,FALSE,TRUE,FALSE,Michigan Health Department,220 West Garfield Avenue,Charlevoix,Michigan,,45.31161,-85.26276,Public Health Department,231-547-6523,,,,,,,,,,provider website,FALSE,Charlevoix County
fabd15bf-9a30-400b-9069-6dff5bb96ef5,FALSE,FALSE,TRUE,FALSE,Macomb County Health Department,16931 19 Mile Road,Clinton,Michigan,,42.612988,-82.95153,Public Health Department,586-412-3387,,,,,,,,,,provider website,FALSE,Macomb County
c8815156-9028-4f47-afc6-25984fca717c,FALSE,FALSE,TRUE,FALSE,Branch District Health Department,570 Marshall Road,Coldwater,Michigan,,41.964466,-85.000694,Public Health Department,517-279-9561,,,,,,,,,,provider website,FALSE,Branch County
b7236282-1de4-4ef9-8808-b892afcaa147,FALSE,FALSE,TRUE,FALSE,Branch-Hillsdale-Saint Joseph Community Health Agency,570 Marshall Road,Coldwater,Michigan,,41.964466,-85.000694,Public Health Department,517-279-9561,http://www.bhsj.org/locations/branch.htm,,,,,,,,,provider website,FALSE,Branch County
cae1e645-4d03-4209-9c31-f3be542e5458,FALSE,FALSE,TRUE,FALSE,Shiawassee County Health Department,110 East Mack Street,Corunna,Michigan,,42.982895,-84.1177,Public Health Department,989-743-2355,http://health.shiawassee.net/,,,,,,,,,provider website,FALSE,Shiawassee County
5a1600cc-6208-49b2-8777-723e41037759,FALSE,FALSE,TRUE,FALSE,Shiawassee County Health Department,310 North Shiawassee Street,Corunna,Michigan,,42.98206,-84.11792,Public Health Department,989-743-2318,,,,,,,,,,provider website,FALSE,Shiawassee County
57730583-7d26-4499-9df1-ef153d2276f3,FALSE,FALSE,TRUE,FALSE,Dearborn Health Department,16301 Michigan Avenue,Dearborn,Michigan,,42.3131532,-83.2026591,Public Health Department,313-943-2090,,,,,,,,,,provider website,FALSE,Wayne County
d619182b-da43-4952-a0ab-0a446d31d087,FALSE,FALSE,TRUE,FALSE,Detroit Department Of Health And Wellness Promotion,1151 Taylor Street,Detroit,Michigan,,42.37852,-83.09085,Public Health Department,313-876-4000,http://www.dethealth.org/,,,,,,,,,provider website,FALSE,Wayne County
5cc775cb-1756-4d0c-b84e-238ebe0a0d77,FALSE,FALSE,TRUE,FALSE,Detroit Health Department,1151 Taylor Street,Detroit,Michigan,,42.37852,-83.09085,Public Health Department,313-876-4000,,,,,,,,,,provider website,FALSE,Wayne County
3b30ce1f-e3fe-450e-9e46-135c21b82c6c,FALSE,FALSE,TRUE,FALSE,Michigan Health Department,17330 Greydale Avenue,Detroit,Michigan,,42.417236,-83.25652,Public Health Department,313-387-7100,,,,,,,,,,provider website,FALSE,Wayne County
570b7889-afd0-40ce-9b72-8f682f653166,FALSE,FALSE,TRUE,FALSE,Cass County Health Department,520 Main Street,Dowagiac,Michigan,,41.983692,-86.11333,Public Health Department,269-782-0064,,,,,,,,,,provider website,FALSE,Cass County
243b9ccd-2104-452b-81b0-104702999fce,FALSE,FALSE,TRUE,FALSE,Benzie County Health Department,6051 Frankfort Highway,Frankfort,Michigan,,44.6326074,-86.1269479,Public Health Department,231-882-2103,,,,,,,,,,provider website,FALSE,Benzie County
eaf7946e-bb77-49b1-84c4-73ac0a6bc7d0,FALSE,FALSE,TRUE,FALSE,Ottawa County Health Department,16920 Ferris Street,Grand Haven,Michigan,,43.008434,-86.20856,Public Health Department,616-846-8360,,,,,,,,,,provider website,FALSE,Ottawa County
a96688c9-0f4c-4392-b8dc-9c07549cf963,FALSE,FALSE,TRUE,FALSE,Kent County Health Department,121 Franklin Street Southeast,Grand Rapids,Michigan,,42.94868,-85.66499,Public Health Department,616-336-3914,,,,,,,,,,provider website,FALSE,Kent County
c11c2166-b6a9-4370-b7f6-508723c4ec09,FALSE,FALSE,TRUE,FALSE,Kent County Health Department,700 Fuller Avenue Northeast,Grand Rapids,Michigan,,42.97709,-85.63979,Public Health Department,616-632-7100,http://www.accesskent.com/health/healthdepartment/,,,,,,,,,provider website,FALSE,Kent County
e6527d5e-5648-4b2e-9366-98c66c9a6b02,FALSE,FALSE,TRUE,FALSE,District Health Department 10,3986 North Oceana Drive,Hart,Michigan,,43.716988,-86.35801,Public Health Department,231-873-2193,http://www.dhd10.org/,,,,,,,,,provider website,FALSE,Oceana County
69130a69-3b69-4a7c-a4e6-224e0fb0040e,FALSE,FALSE,TRUE,FALSE,Oceana County Health Department,3986 North Oceana Drive,Hart,Michigan,,43.716988,-86.35801,Public Health Department,231-873-2193,,,,,,,,,,provider website,FALSE,Oceana County
dca0b2e1-0bf8-4c48-bbfd-aed1576d6587,FALSE,FALSE,TRUE,FALSE,Ottawa County Health Department,12251 James Street,Holland,Michigan,,42.81207,-86.08658,Public Health Department,616-396-5266,http://www.miottawa.org/health,,,,,,,,,provider website,FALSE,Ottawa County
29b63261-7637-4fd3-a7fa-ab4a5d4347a4,FALSE,FALSE,TRUE,FALSE,Livingston County Department Of Public Health,2300 East Grand River Avenue,Howell,Michigan,,42.5978913,-83.9079379,Public Health Department,517-546-9850,http://www.lchd.org/,,,,,,,,,provider website,FALSE,Livingston County
39fb8184-dad5-47a4-b1a4-077222fb769e,FALSE,FALSE,TRUE,FALSE,Livingston County Health Department,2300 East Grand River Avenue,Howell,Michigan,,42.5978913,-83.9079379,Public Health Department,517-546-3950,,,,,,,,,,provider website,FALSE,Livingston County
0582f4a6-57e3-47a1-8f00-b471e9cd24b3,FALSE,FALSE,TRUE,FALSE,Ottawa County Health Department,"Ste 1, 3100 Port Sheldon St",Hudsonville,Michigan,,42.88765,-85.85917,Public Health Department,616-669-0040,,,,,,,,,,provider website,FALSE,Ottawa County
1a900b99-eb92-4d08-be64-a6ad53299e63,FALSE,FALSE,TRUE,FALSE,Grand Traverse County Health Department,112 South Brownson Avenue,Kingsley,Michigan,,44.584457,-85.53617,Public Health Department,231-263-5895,,,,,,,,,,provider website,FALSE,Grand Traverse County
8ddb4413-50c5-4631-9ec0-2f5e2abca494,FALSE,FALSE,TRUE,FALSE,Michigan Department Of Community Health,320 South Walnut Street,Lansing,Michigan,,42.731026,-84.557014,Public Health Department,517-373-3740,http://www.michigan.gov/mdch,,,,,,,,,provider website,FALSE,Ingham County
1d133fa7-3fc7-4072-90ae-07d4c806c451,FALSE,FALSE,TRUE,FALSE,Ingham County Health Department,5303 South Cedar Street,Lansing,Michigan,,42.6809887,-84.5453041,Public Health Department,517-887-4300,http://hd.ingham.org/,,,,,,,,,provider website,FALSE,Ingham County
d6cc550f-165b-44ba-bc32-455190cedb2f,FALSE,FALSE,TRUE,FALSE,Antrim County Health Department,205 Grove Street,Mancelona,Michigan,,44.899806,-85.0652251,Public Health Department,231-587-5052,,,,,,,,,,provider website,FALSE,Antrim County
1ddd7c4a-9b17-4b13-81c0-5b92bf4e6e68,FALSE,FALSE,TRUE,FALSE,Macomb County Health Department,43525 Elizabeth Road,Mount Clemens,Michigan,,42.615906,-82.886925,Public Health Department,586-469-5235,http://www.macombcountymi.gov/publichealth,,,,,,,,,provider website,FALSE,Macomb County
423c7158-9f91-4eef-859e-5d6cb7e1845c,FALSE,FALSE,TRUE,FALSE,Macomb County Health Department: Sewer Overflow Notifications,43525 Elizabeth Street,Mount Clemens,Michigan,,42.615906,-82.886925,Public Health Department,586-469-5236,,,,,,,,,,provider website,FALSE,Macomb County
116a9269-baa8-4f62-835d-52b439a34df2,FALSE,FALSE,TRUE,FALSE,Berrien County Health Department,1205 Front Street,Niles,Michigan,,41.839275,-86.26066,Public Health Department,269-684-5274,,,,,,,,,,provider website,FALSE,Berrien County
24c7a616-46c6-4154-bed2-83b3106fe01f,FALSE,FALSE,TRUE,FALSE,Shiawassee County Health Department,7315 West Beard Road,Perry,Michigan,,42.804913,-84.29825,Public Health Department,517-675-4920,,,,,,,,,,provider website,FALSE,Shiawassee County
04cf3264-6a42-4edb-adf2-72bc0f48c170,FALSE,FALSE,TRUE,FALSE,Bay County Health Department,218 South Kaiser Street,Pinconning,Michigan,,43.85629,-83.96127,Public Health Department,989-879-3081,,,,,,,,,,provider website,FALSE,Bay County
9067ad85-ddf9-4bbb-aa7c-cb33dd22d19c,FALSE,FALSE,TRUE,FALSE,Oakland County Health Department,1200 North Telegraph,Pontiac,Michigan,,42.6596219,-83.3361908,Public Health Department,248-858-1280,http://www.oakgov.com/health/,,,,,,,,,provider website,FALSE,Oakland County
40ddb472-a439-445b-b124-72e99087a32c,FALSE,FALSE,TRUE,FALSE,Saginaw County Health Department,1600 North Michigan Avenue,Saginaw,Michigan,,43.407764,-83.97645,Public Health Department,989-758-3800,http://www.saginawpublichealth.org/,,,,,,,,,provider website,FALSE,Saginaw County
8d064e38-c25b-4189-a1ab-811134b01532,FALSE,FALSE,TRUE,FALSE,Saginaw Health Department,1600 North Michigan Avenue,Saginaw,Michigan,,43.407764,-83.97645,Public Health Department,989-758-3807,,,,,,,,,,provider website,FALSE,Saginaw County
4255c1fe-8400-480f-97f0-43c8fc722618,FALSE,FALSE,TRUE,FALSE,Oakland County Health Department,27725 Greenfield Road,Southfield,Michigan,,42.49407,-83.20268,Public Health Department,248-424-7000,,,,,,,,,,provider website,FALSE,Oakland County
76385088-d9c1-402c-aad7-8d843b6fb065,FALSE,FALSE,TRUE,FALSE,Saginaw County Health Department,120 N Vine St,St. Charles,Michigan,,43.29807,-84.13853,Public Health Department,989-865-9400,,,,,,,,,,provider website,FALSE,Saginaw County
661330ff-783f-4179-ba51-79bb2a591f15,FALSE,FALSE,TRUE,FALSE,Macomb County Health Department,25401 Harper Avenue,St. Clair Shores,Michigan,,42.4823861,-82.9014897,Public Health Department,586-466-6800,,,,,,,,,,provider website,FALSE,Macomb County
6f29edc0-4d6e-428f-9c1d-992a4e4a96d9,FALSE,FALSE,TRUE,FALSE,Wayne County Department Health,20701 Wohlfeil Street,Taylor,Michigan,,42.247177,-83.24039,Public Health Department,313-724-6658,,,,,,,,,,provider website,FALSE,Wayne County
0d19da91-67d1-4579-a293-a32227927058,FALSE,FALSE,TRUE,FALSE,Grand Traverse County Health Department,2325 North Garfield Road,Traverse,Michigan,,44.7204417,-85.5963378,Public Health Department,231-922-4831,http://www.gtchd.org/,,,,,,,,,provider website,FALSE,Grand Traverse County
ffcd832b-f657-4e49-b5e6-6aa55813c0aa,FALSE,FALSE,TRUE,FALSE,Grand Traverse County Health Department,880 Parsons Road,Traverse,Michigan,,44.74672,-85.56337,Public Health Department,231-922-6416,,,,,,,,,,provider website,FALSE,Grand Traverse County
f188b820-d6d2-493c-9416-91e4f1d50b89,FALSE,FALSE,TRUE,FALSE,Traverse City Health Department,880 Parsons Road,Traverse,Michigan,,44.74672,-85.56337,Public Health Department,231-922-6416,,,,,,,,,,provider website,FALSE,Grand Traverse County
39f1d542-f415-493f-b1ec-b1d51c32e4c2,FALSE,FALSE,TRUE,FALSE,Macomb County Health Department,27690 Van Dyke,Warren,Michigan,,42.497242,-83.02798,Public Health Department,586-465-8090,,,,,,,,,,provider website,FALSE,Macomb County
5e71c4af-45dc-4321-a060-3957f611c120,FALSE,FALSE,TRUE,FALSE,Wayne County Health Department,33030 Van Born Road,Wayne,Michigan,,42.2671,-83.36425,Public Health Department,734-727-7000,http://www.waynecounty.com/mygovt/hhs/publichealth/default.aspx,,,,,,,,,provider website,FALSE,Wayne County
cee79a2b-70c2-4ee7-bfcd-e8d48d68fdf4,FALSE,FALSE,TRUE,FALSE,District Health Department 2,630 Progress Street,West Branch,Michigan,,44.26769,-84.24251,Public Health Department,989-345-5020,http://www.dhd2.org/,,,,,,,,,provider website,FALSE,Ogemaw County
8e100960-1023-4050-87a2-fbcd6a064b89,FALSE,FALSE,TRUE,FALSE,West Branch Health Department,630 Progress Street,West Branch,Michigan,,44.26769,-84.24251,Public Health Department,989-345-5020,,,,,,,,,,provider website,FALSE,Ogemaw County
57eae362-b8e9-49d5-8a6b-4cf0aa209e43,FALSE,FALSE,TRUE,FALSE,Wayne County Health Department,30712 Michigan Avenue,Westland,Michigan,,42.286575,-83.34224,Public Health Department,734-727-7605,,,,,,,,,,provider website,FALSE,Wayne County
f6aa541d-ace6-49d4-97c4-f0359b5102a7,FALSE,FALSE,TRUE,FALSE,Kent County Health Department,852 47th Street Southwest,Wyoming,Michigan,,42.878925,-85.686134,Public Health Department,616-531-8120,,,,,,,,,,provider website,FALSE,Kent County
42f49e53-2e55-4d0e-a516-bf9042441206,FALSE,FALSE,TRUE,FALSE,Dakota County Health Department,14955 Galaxie Avenue,Apple Valley,Minnesota,,44.73281,-93.20747,Public Health Department,952-891-7500,,,,,,,,,,provider website,FALSE,Dakota County
8fe7f858-e007-47bd-b52b-3e1cce322f8a,FALSE,FALSE,TRUE,FALSE,Bloomington Division Of Health,1900 West Old Shakopee Road,Bloomington,Minnesota,,44.826317,-93.30676,Public Health Department,952-563-8900,http://www.ci.bloomington.mn.us/cityhall/dept/commserv/publheal/publheal.htm,,,,,,,,,provider website,FALSE,Hennepin County
5bf45f0f-7872-491b-8416-bb9792fabbd5,FALSE,FALSE,TRUE,FALSE,Dodge County Health Department,42 East Main Street,Dodge Center,Minnesota,,44.02807,-92.85414,Public Health Department,507-635-6150,,,,,,,,,,provider website,FALSE,Dodge County
093e2ea7-fd3f-4f0c-a338-0363fcd0ab20,FALSE,FALSE,TRUE,FALSE,Minnesota State Health Department,320 West 2nd Street,Duluth,Minnesota,,46.7845762,-92.1047214,Public Health Department,218-723-4642,,,,,,,,,,provider website,FALSE,St. Louis County
c123027a-91c5-408a-b0f8-fce842d0a38c,FALSE,FALSE,TRUE,FALSE,Saint Louis County Public Health And Human Services,320 West 2nd Street,Duluth,Minnesota,,46.7845762,-92.1047214,Public Health Department,218-725-5200,http://www.co.st-louis.mn.us/slcportal/sitemap/homepage/departments/publichealthandhumanservices/tabid/86/default.aspx,,,,,,,,,provider website,FALSE,St. Louis County
d97924a6-7d8c-4aab-bf1c-45f902ec18b3,FALSE,FALSE,TRUE,FALSE,St Louis County Health Department,"Ste 300, 325 W 1st St",Duluth,Minnesota,,46.79074,-92.09519,Public Health Department,218-725-5210,,,,,,,,,,provider website,FALSE,St. Louis County
22481198-0952-47e9-b038-abf250210584,FALSE,FALSE,TRUE,FALSE,St Louis County Health Department,320 Miners Drive East,Ely,Minnesota,,47.906887,-91.86097,Public Health Department,218-365-8210,,,,,,,,,,provider website,FALSE,St. Louis County
643c3dfe-57f1-4a66-b804-2196caa3185c,FALSE,FALSE,TRUE,FALSE,Human Services Of Faribault And Martin Counties,115 West 1st Street,Fairmont,Minnesota,,43.653034,-94.46263,Public Health Department,507-238-4757,http://fmchs.com/,,,,,,,,,provider website,FALSE,Martin County
9fa72a56-a504-4cd0-a86d-5828b9483601,FALSE,FALSE,TRUE,FALSE,Martin County Health Department,115 West 1st Street,Fairmont,Minnesota,,43.653034,-94.46263,Public Health Department,507-238-4757,,,,,,,,,,provider website,FALSE,Martin County
02d45f08-eabd-4208-b9a0-cc54c6fe8148,FALSE,FALSE,TRUE,FALSE,Fergus Falls Health Department,1505 Pebble Lake Road,Fergus Falls,Minnesota,,46.272068,-96.05657,Public Health Department,218-332-5150,,,,,,,,,,provider website,FALSE,Otter Tail County
d0c58504-d770-4f35-8aec-254b75b86ff5,FALSE,FALSE,TRUE,FALSE,Otter Tail County Public Health,560 West Fir Avenue,Fergus Falls,Minnesota,,46.296688,-96.08372,Public Health Department,218-998-8320,http://www.co.ottertail.mn.us/publichealth,,,,,,,,,provider website,FALSE,Otter Tail County
